,Company,TypeName,Ram,Weight,Touchscreen,Ips,ppi,Cpu brand,HDD,SSD,Gpu brand,Price,os
1010,Dell,Gaming,8,2.65,0,0,141.2119981,Intel Core i5,0,0,Nvidia,83065.97,Windows
1011,HP,Ultrabook,4,1.26,0,0,176.2325736,Intel Core i5,500,0,Intel,134708.67,Windows
1012,HP,Notebook,4,1.48,0,0,157.3505121,Intel Core i5,0,256,Intel,139172.7,Windows
1013,HP,Ultrabook,8,1.54,0,0,157.3505121,Intel Core i7,0,256,Intel,165187.4913,Windows
1014,HP,Notebook,4,1.49,0,0,117.8265301,Intel Core i3,500,0,Intel,70024,Windows
1015,HP,Notebook,8,1.5,0,0,117.8265301,Intel Core i5,0,256,Intel,105911.3,Windows
1016,HP,Notebook,4,2.04,0,0,100.4546699,Intel Core i3,0,256,Intel,67397.2247,Windows
1017,Lenovo,Notebook,16,2.4,0,1,254.6713491,Intel Core i7,0,512,Nvidia,259789.04,Windows
1018,HP,Notebook,8,1.47,0,1,157.3505121,Intel Core i5,0,256,Intel,130419.7,Windows
1019,HP,Notebook,8,1.43,0,0,157.3505121,Intel Core i7,0,256,Intel,195104.37,Windows
1020,Dell,2 in 1 Convertible,4,2.08,1,1,141.2119981,Intel Core i3,1000,0,Intel,69673.0047,Windows
1021,HP,Ultrabook,8,1.2,0,0,165.6321181,Intel Core i5,0,256,Intel,139172.7,Windows
1022,HP,Notebook,8,1.11,0,1,165.6321181,Intel Core i5,0,256,Intel,100571.97,Windows
1023,HP,Notebook,8,1.64,0,0,157.3505121,Intel Core i7,0,256,Nvidia,103760.6879,Windows
1024,Dell,Notebook,8,2.09,0,0,141.2119981,Intel Core i5,500,0,Intel,91594.8932,Windows
1025,HP,Ultrabook,4,1.26,0,0,125.367428,Intel Core i5,0,256,Intel,136459.27,Windows
1026,HP,Notebook,4,2.31,0,0,111.9352036,Intel Core i5,500,0,Intel,104073.17,Windows
1027,HP,Notebook,4,1.95,0,0,111.9352036,Intel Core i5,500,0,Intel,92781.8,Windows
1028,Dell,Ultrabook,8,1.29,1,0,276.0535301,Intel Core i5,0,256,Intel,142148.72,Windows
1029,HP,Notebook,8,2.63,0,0,127.3356746,Intel Core i5,0,256,Nvidia,94532.4,Windows
1030,HP,Notebook,4,1.64,0,0,111.9352036,Intel Core i5,0,256,Intel,85166.69,Windows
1031,Acer,Notebook,6,2.1,0,0,100.4546699,AMD Processor,1000,0,AMD,35799.77,Windows
1032,MSI,Gaming,8,2.7,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,104318.254,Windows
1033,HP,Notebook,8,1.95,0,0,157.3505121,Intel Core i5,0,256,Intel,104598.35,Windows
1034,HP,Notebook,8,1.84,0,0,141.2119981,Intel Core i7,0,256,Intel,107573.4947,Windows
1035,HP,Ultrabook,8,1.26,0,0,176.2325736,Intel Core i7,0,256,Intel,118077.97,Windows
1036,HP,Notebook,4,2.04,0,0,100.4546699,Intel Core i5,500,0,Intel,64947.26,Windows
1037,HP,Ultrabook,8,1.47,0,1,157.3505121,Intel Core i7,0,256,Intel,150989.25,Windows
1038,Dell,Notebook,8,2.09,0,0,141.2119981,Intel Core i5,0,256,Intel,93040.0135,Windows
1039,HP,Notebook,8,1.64,0,0,157.3505121,Intel Core i5,0,256,Intel,88449.9403,Windows
1040,Lenovo,2 in 1 Convertible,4,1.8,1,1,141.2119981,Intel Core i7,0,256,Intel,74137.91,Windows
1041,Vero,Notebook,2,1.45,0,0,111.9352036,Other Intel Processor,0,0,Intel,18451.324,Windows
1042,HP,Notebook,16,2.4,0,1,141.2119981,Intel Core i7,0,256,Nvidia,124730.25,Windows
1043,Lenovo,Notebook,8,2.3,0,0,141.2119981,Intel Core i5,0,256,Intel,91871.488,Windows
1044,HP,Notebook,4,1.54,0,0,157.3505121,Intel Core i5,500,0,Intel,87530,Windows
1045,HP,Notebook,8,1.84,0,0,141.2119981,Intel Core i5,500,256,Intel,184105.3502,Windows
1046,HP,Notebook,8,1.43,0,0,157.3505121,Intel Core i5,0,256,Intel,128581.57,Windows
1047,MSI,Gaming,16,3.78,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,135289.8692,Windows
1048,Lenovo,Gaming,16,4.6,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,200442.8247,Windows
1049,Asus,Netbook,4,1.2,0,0,135.0942112,Other Intel Processor,0,0,Intel,25199.887,Others/No OS/Linux
1050,Lenovo,Notebook,16,1.1,0,1,209.8006829,Intel Core i7,0,256,Intel,229328.6,Windows
1051,HP,Notebook,8,1.91,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,85691.87,Windows
1052,Dell,2 in 1 Convertible,8,2.3,1,1,141.2119981,Intel Core i5,0,256,Intel,95757.82,Windows
1053,HP,Notebook,4,2.04,0,0,100.4546699,Intel Core i5,0,256,Intel,85691.87,Windows
1054,Dell,Ultrabook,16,1.2,1,0,276.0535301,Intel Core i7,0,1000,Intel,197292.62,Windows
1055,HP,Notebook,4,2.31,0,0,100.4546699,Intel Core i3,500,0,Intel,61721.7795,Windows
1056,HP,Notebook,4,1.96,0,0,100.4546699,Intel Core i5,500,0,Intel,43677.47,Others/No OS/Linux
1057,Acer,Notebook,8,2.4,0,0,100.4546699,AMD Processor,1000,0,AMD,39300.97,Windows
1058,Dell,2 in 1 Convertible,12,1.6,1,1,165.6321181,Intel Core i7,0,256,Intel,113701.47,Windows
1059,MSI,Gaming,16,2.94,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,159217.07,Windows
1060,HP,Notebook,8,2.04,0,0,141.2119981,Intel Core i7,0,256,Intel,93657.1,Windows
1061,Asus,Gaming,16,4,0,1,127.3356746,Intel Core i7,1000,0,Nvidia,87354.94,Others/No OS/Linux
1062,Dell,Notebook,4,2.25,0,0,141.2119981,Intel Core i5,1000,0,Intel,48929.27,Windows
1063,Dell,Notebook,16,2.32,0,0,141.2119981,Intel Core i7,2000,0,AMD,86653.8247,Windows
1064,MSI,Gaming,16,1.8,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,168845.37,Windows
1065,Dell,Ultrabook,8,1.29,0,0,165.6321181,Intel Core i7,0,256,Intel,127618.74,Windows
1066,Asus,Gaming,64,3.58,0,1,127.3356746,Intel Core i7,0,1000,Nvidia,347931.75,Windows
1067,Dell,2 in 1 Convertible,8,1.62,1,0,165.6321181,Intel Core i7,0,256,Intel,69849.8153,Windows
1068,Dell,Gaming,16,3.21,0,0,282.4239962,Intel Core i7,1000,256,Nvidia,116327.37,Windows
1069,Apple,Ultrabook,8,0.92,0,1,226.4155472,Other Intel Processor,0,0,Intel,113789,Mac
1070,Dell,Notebook,4,2.06,0,0,100.4546699,Intel Core i3,500,0,Intel,42187.7094,Windows
1071,HP,Notebook,4,2.31,0,0,100.4546699,Intel Core i5,500,0,Intel,104948.47,Windows
1072,HP,Ultrabook,8,1.26,0,0,176.2325736,Intel Core i5,0,256,Intel,104948.47,Windows
1073,HP,Notebook,8,1.49,0,0,165.6321181,Intel Core i7,0,256,Intel,95407.7,Windows
1074,Lenovo,Ultrabook,8,1.3,1,1,176.2325736,Intel Core i7,0,256,Intel,149981.7797,Windows
1075,Lenovo,Notebook,8,3,0,0,106.1130621,Intel Core i5,1000,0,AMD,57682.27,Windows
1076,Lenovo,Notebook,4,2.3,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,85516.81,Windows
1077,MSI,Gaming,16,3.78,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,218737.47,Windows
1078,Lenovo,Notebook,4,2.1,0,0,100.4546699,Intel Core i5,500,0,Intel,47266.2,Windows
1079,HP,Notebook,4,2.31,0,0,141.2119981,Intel Core i5,500,0,Intel,82278.2,Windows
1080,Lenovo,Ultrabook,8,0.99,1,1,234.9767648,Other Intel Processor,0,512,Intel,122454.47,Windows
1081,Lenovo,Gaming,32,4.6,0,1,127.3356746,Intel Core i7,0,512,Nvidia,283597.2,Windows
1082,Lenovo,2 in 1 Convertible,4,0.69,1,1,224.1738091,Other Intel Processor,0,0,Intel,56568.0131,Windows
1083,HP,Ultrabook,16,1.3,0,1,331.2642361,Intel Core i7,0,512,Intel,179348.97,Windows
1084,Dell,Notebook,8,2.18,0,0,141.2119981,Intel Core i5,0,256,Intel,65647.5,Windows
1085,HP,Notebook,4,1.54,0,0,157.3505121,Intel Core i5,500,0,Intel,90242.5547,Windows
1086,HP,Workstation,8,1.9,0,0,141.2119981,Intel Core i7,0,256,AMD,130857.35,Windows
1087,Lenovo,Notebook,8,1.7,0,0,157.3505121,Intel Core i5,0,180,Intel,104948.47,Windows
1088,HP,Notebook,4,1.29,0,0,276.0535301,Other Intel Processor,0,0,Intel,53830.95,Others/No OS/Linux
1089,Acer,Notebook,4,2.4,0,0,100.4546699,AMD Processor,500,0,AMD,33874.11,Windows
1090,Dell,Notebook,4,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,34442.1797,Others/No OS/Linux
1091,HP,Notebook,4,1.86,0,0,100.4546699,Intel Core i3,1000,0,Intel,30284.5047,Others/No OS/Linux
1092,Asus,Gaming,8,2.7,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,139960.47,Windows
1093,Dell,Ultrabook,4,1.4,0,1,165.6321181,Intel Core i5,0,256,AMD,71630.1755,Windows
1094,HP,Netbook,4,2.4,0,0,125.367428,Intel Core i5,0,128,Intel,139960.47,Windows
1095,Acer,Notebook,8,2.4,0,0,141.2119981,Intel Core i5,1000,256,Nvidia,69936.47,Windows
1096,Dell,Notebook,8,2.36,0,0,141.2119981,Intel Core i5,1000,0,AMD,55914.164,Windows
1097,MSI,Gaming,8,2.6,0,0,127.3356746,Intel Core i7,0,256,Nvidia,139960.47,Windows
1098,HP,Notebook,4,1.96,0,0,100.4546699,Other Intel Processor,1000,0,Intel,43765,Windows
1099,Asus,Gaming,16,4.3,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,201231.47,Windows
1100,Dell,Ultrabook,4,1.5,0,0,125.367428,Intel Core i3,500,0,Intel,99359.6795,Windows
1101,Dell,Ultrabook,4,1.5,0,0,125.367428,Intel Core i3,0,128,Intel,102144.8841,Windows
1102,Acer,Notebook,4,2.2,0,0,100.4546699,Other Intel Processor,0,16,Intel,18293.77,Others/No OS/Linux
1103,HP,Workstation,8,3,0,1,127.3356746,Intel Core i7,1000,0,AMD,253749.47,Windows
1104,Lenovo,Gaming,16,2.4,0,0,141.2119981,Intel Core i7,0,512,Nvidia,104948.47,Windows
1105,Dell,Ultrabook,8,1.5,0,0,125.367428,Intel Core i5,0,256,Intel,123688.643,Windows
1106,MSI,Gaming,8,2.9,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,132274.4607,Windows
1107,Lenovo,2 in 1 Convertible,4,2.1,1,1,141.2119981,Intel Core i5,0,256,Intel,75888.51,Windows
1108,HP,Notebook,4,2.1,0,0,141.2119981,AMD Processor,1000,0,AMD,34836.94,Windows
1109,Asus,Gaming,16,2.59,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,117202.67,Windows
1110,HP,Notebook,8,1.16,1,0,276.0535301,Other Intel Processor,0,256,Intel,148713.47,Windows
1111,Dell,Notebook,4,2.24,0,0,100.4546699,Intel Core i5,500,0,AMD,67323.6995,Windows
1112,Lenovo,Notebook,4,2.1,0,0,100.4546699,Intel Core i3,0,128,Intel,37550.37,Windows
1113,HP,Ultrabook,8,1.16,0,0,165.6321181,Intel Core i7,0,512,Intel,172346.57,Windows
1114,Lenovo,2 in 1 Convertible,4,0.69,1,1,224.1738091,Other Intel Processor,0,0,Intel,48053.97,Others/No OS/Linux
1115,Dell,Ultrabook,8,1.23,0,0,165.6321181,Intel Core i7,0,256,Intel,120703.87,Windows
1116,Lenovo,Gaming,16,4.6,0,1,127.3356746,Intel Core i7,0,256,Nvidia,240706.6247,Windows
1117,Razer,Ultrabook,8,1.25,1,0,352.4651472,Intel Core i7,0,256,Intel,90068.37,Windows
1118,HP,Ultrabook,16,1.05,0,0,165.6321181,Intel Core i7,0,512,Intel,194841.78,Windows
1119,Asus,Gaming,8,3.52,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,114882.2497,Windows
1120,Vero,Notebook,4,1.35,0,0,165.6321181,Other Intel Processor,0,0,Intel,17155.88,Windows
1121,HP,Notebook,8,1.16,0,0,165.6321181,Intel Core i5,0,256,Intel,147925.7,Windows
1122,HP,Notebook,8,1.43,0,0,157.3505121,Intel Core i5,0,256,Intel,132432.89,Windows
1123,Dell,Notebook,4,2.09,0,0,100.4546699,Intel Core i5,500,0,Intel,45833.3339,Others/No OS/Linux
1124,Asus,Notebook,4,2,0,0,100.4546699,Intel Core i3,1000,0,Intel,38075.55,Windows
1125,Lenovo,2 in 1 Convertible,8,1.8,1,1,157.3505121,Intel Core i7,0,256,Intel,146087.57,Windows
1126,Lenovo,2 in 1 Convertible,4,0.69,1,1,224.1738091,Other Intel Processor,0,0,Intel,41926.87,Windows
1127,HP,Ultrabook,8,1.26,0,0,125.367428,Intel Core i5,0,256,Intel,165869.35,Windows
1128,Lenovo,Gaming,8,2.4,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,86567.17,Others/No OS/Linux
1129,HP,Gaming,8,3.35,0,1,127.3356746,Intel Core i5,1000,128,Nvidia,98821.37,Windows
1130,HP,Notebook,8,2.04,0,0,100.4546699,Intel Core i7,2000,0,Intel,55056.37,Windows
1131,Lenovo,2 in 1 Convertible,8,1.8,1,1,157.3505121,Intel Core i7,0,512,Nvidia,179469.7614,Windows
1132,Asus,Notebook,4,1.5,0,0,111.9352036,Other Intel Processor,0,0,Intel,24333.34,Windows
1133,HP,Ultrabook,8,1.84,0,0,141.2119981,Intel Core i7,0,256,Intel,65822.56,Windows
1134,Acer,Notebook,4,2.23,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,53918.48,Windows
1135,Lenovo,Notebook,16,2.5,0,0,141.2119981,Intel Core i7,0,0,AMD,96195.47,Windows
1136,HP,Workstation,8,3,0,1,127.3356746,Intel Core i7,0,256,Nvidia,345690.982,Windows
1137,Dell,Notebook,8,2.5,0,0,100.4546699,Intel Core i5,1000,0,AMD,68623.52,Windows
1138,MSI,Gaming,16,3.78,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,209984.47,Windows
1139,HP,Ultrabook,8,1.88,0,0,141.2119981,Intel Core i7,0,256,Intel,190090.6516,Windows
1140,Lenovo,2 in 1 Convertible,16,2.8,1,1,209.8006829,Intel Core i7,0,512,Intel,213573.2,Windows
1141,MSI,Gaming,8,2.4,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,100029.284,Windows
1142,HP,2 in 1 Convertible,8,1.48,1,0,165.6321181,Intel Core i5,0,256,Intel,142586.37,Windows
1143,HP,Workstation,8,2.59,0,1,141.2119981,Intel Core i7,0,256,Nvidia,195104.37,Windows
1144,HP,2 in 1 Convertible,8,1.48,1,0,220.8428241,Intel Core i7,0,256,Intel,157466.47,Windows
1145,HP,Workstation,8,2,0,0,141.2119981,Intel Core i7,0,256,Nvidia,166219.47,Windows
1146,HP,Ultrabook,8,1.26,0,0,176.2325736,Intel Core i7,0,256,Intel,201052.0335,Windows
1147,Dell,Notebook,8,2.18,0,0,141.2119981,Intel Core i7,0,256,Nvidia,88396.547,Windows
1148,HP,Notebook,8,1.88,0,0,141.2119981,Intel Core i5,0,256,Intel,138209.87,Windows
1149,Lenovo,2 in 1 Convertible,8,1.27,1,1,209.8006829,Intel Core i7,0,256,Intel,204732.67,Windows
1150,Lenovo,Notebook,4,1.9,0,0,100.4546699,Intel Core i3,1000,0,Intel,29672.67,Others/No OS/Linux
1151,HP,Notebook,4,1.86,0,0,100.4546699,AMD Processor,500,0,AMD,25996.41,Windows
1152,Lenovo,Notebook,8,2.32,0,0,141.2119981,Intel Core i5,1000,0,AMD,52430.47,Others/No OS/Linux
1153,Dell,Gaming,8,2.62,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,104948.47,Windows
1154,Dell,Notebook,8,2.04,1,1,282.4239962,Intel Core i5,0,256,Nvidia,197002.0204,Windows
1155,HP,Notebook,4,1.91,0,0,141.2119981,AMD Processor,0,256,AMD,41917.2417,Windows
1156,MSI,Gaming,16,2.7,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,130664.784,Windows
1157,Lenovo,Ultrabook,12,1.4,0,0,157.3505121,Intel Core i7,0,512,Intel,201231.47,Windows
1158,Lenovo,Notebook,8,2.5,0,0,141.2119981,Intel Core i5,0,0,AMD,69016.5297,Windows
1159,HP,2 in 1 Convertible,8,1.48,1,0,220.8428241,Intel Core i7,0,512,Intel,178648.73,Windows
1160,Lenovo,Ultrabook,8,1.7,0,0,157.3505121,Intel Core i7,0,256,Intel,131207.47,Windows
1161,MSI,Gaming,16,1.7,0,0,157.3505121,Intel Core i7,1000,256,Nvidia,154840.57,Windows
1162,HP,Gaming,8,2.62,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,78689.47,Windows
1163,Lenovo,Notebook,8,2.2,0,0,100.4546699,Intel Core i3,1000,0,Intel,40176.27,Windows
1164,HP,Notebook,4,2.1,0,0,100.4546699,Intel Core i5,500,0,Intel,41750.9347,Others/No OS/Linux
1165,Dell,Gaming,8,2.62,0,0,282.4239962,Intel Core i7,1000,128,Nvidia,131119.94,Windows
1166,Lenovo,Notebook,8,1.95,0,1,141.2119981,Intel Core i5,0,256,Intel,121666.7,Windows
1167,Lenovo,Notebook,4,2.2,0,0,141.2119981,Intel Core i3,1000,0,Nvidia,40964.04,Windows
1168,HP,Notebook,2,1.44,0,0,111.9352036,Other Intel Processor,0,0,Intel,21794.97,Windows
1169,MSI,Gaming,8,2.2,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,73437.67,Windows
1170,HP,Notebook,8,1.96,0,0,141.2119981,Intel Core i7,0,256,Intel,59432.87,Windows
1171,HP,Notebook,16,2.1,0,0,141.2119981,Intel Core i7,0,512,Intel,101447.27,Windows
1172,Asus,Notebook,4,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,32298.57,Windows
1173,Lenovo,Notebook,4,2.1,0,0,100.4546699,Intel Core i5,500,0,Intel,34836.94,Others/No OS/Linux
1174,Lenovo,Notebook,8,2.2,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,62058.77,Others/No OS/Linux
1175,Asus,Notebook,4,2,0,0,157.3505121,Intel Core i3,0,256,Intel,67310.57,Windows
1176,Lenovo,Notebook,4,2.32,0,0,141.2119981,Intel Core i7,0,0,Intel,72212.25,Windows
1177,Lenovo,Gaming,16,3.31,0,1,141.2119981,Intel Core i7,0,512,Nvidia,114226.65,Windows
1178,MSI,Gaming,16,1.91,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,188484.4761,Windows
1179,HP,Notebook,4,2.07,0,0,100.4546699,Intel Core i3,500,0,Intel,56894.5,Windows
1180,Lenovo,2 in 1 Convertible,8,1.36,1,1,209.8006829,Intel Core i5,0,256,Intel,143286.61,Windows
1181,Lenovo,Ultrabook,6,1.54,0,0,141.2119981,Intel Core i7,0,256,Nvidia,72737.43,Windows
1182,Dell,Notebook,8,1.98,0,0,141.2119981,Intel Core i7,0,256,Nvidia,78340.2253,Others/No OS/Linux
1183,Acer,Notebook,4,2.1,0,0,100.4546699,Other Intel Processor,500,0,Intel,29147.49,Windows
1184,HP,Notebook,6,2.18,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,69936.47,Windows
1185,Asus,Gaming,8,2.591,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,79564.77,Windows
1186,Dell,2 in 1 Convertible,16,2.09,1,0,141.2119981,Intel Core i7,0,512,Intel,103197.87,Windows
1187,Acer,Notebook,4,2.23,0,0,141.2119981,Intel Core i5,0,256,Nvidia,60483.23,Windows
1188,Dell,Ultrabook,8,1.23,1,0,276.0535301,Intel Core i5,0,256,Intel,96195.47,Others/No OS/Linux
1189,Acer,Gaming,16,4.2,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,227490.47,Windows
1190,Lenovo,Gaming,8,2.4,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,71687.07,Windows
1192,HP,Notebook,4,1.86,0,0,100.4546699,Intel Core i5,500,0,Intel,42452.05,Windows
1193,Apple,Ultrabook,8,0.92,0,1,226.4155472,Other Intel Processor,0,0,Intel,101797.39,Mac
1194,Dell,2 in 1 Convertible,8,1.6,1,1,165.6321181,Intel Core i5,0,256,Intel,104948.47,Windows
1195,HP,Notebook,12,2.21,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,116152.31,Windows
1196,Lenovo,Notebook,4,1.9,0,0,100.4546699,Intel Core i3,1000,0,AMD,32211.04,Others/No OS/Linux
1197,Asus,Gaming,16,4.3,0,1,127.3356746,Intel Core i7,1000,512,Nvidia,188189.5,Windows
1198,Acer,Notebook,4,2.1,0,0,100.4546699,Other Intel Processor,1000,0,Intel,23808.16,Others/No OS/Linux
1199,MSI,Gaming,16,2.43,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,179340.217,Windows
1200,Dell,Notebook,4,2.3,0,0,100.4546699,Intel Core i3,0,128,AMD,43677.47,Windows
1201,Lenovo,Notebook,8,2.2,0,0,100.4546699,Intel Core i7,500,0,Nvidia,55056.37,Others/No OS/Linux
1202,Dell,2 in 1 Convertible,16,2,1,0,141.2119981,Intel Core i7,0,512,Intel,112476.05,Windows
1203,Dell,Ultrabook,16,1.2,1,0,276.0535301,Intel Core i7,0,512,Intel,234580.4,Windows
1204,Asus,Gaming,8,2.2,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,102322.57,Windows
1205,Dell,Notebook,8,2.36,0,0,141.2119981,Intel Core i5,0,256,AMD,77814.17,Windows
1206,HP,Notebook,8,1.91,0,0,100.4546699,Intel Core i5,0,256,Intel,50679.87,Windows
1207,Lenovo,Notebook,4,2.2,0,0,100.4546699,AMD Processor,500,0,AMD,26171.47,Windows
1208,Acer,Notebook,8,3.3,0,0,106.1130621,Intel Core i3,1000,0,Nvidia,55056.37,Windows
1209,Asus,Gaming,16,2.2,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,214360.97,Windows
1210,Apple,Ultrabook,8,0.92,0,1,226.4155472,Other Intel Processor,0,0,Intel,111950.87,Mac
1211,Asus,Notebook,16,2.2,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,153089.97,Windows
1212,MSI,Gaming,16,2.43,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,170595.0947,Windows
1213,Dell,2 in 1 Convertible,8,2.191,1,1,141.2119981,Intel Core i5,0,256,Intel,87442.47,Windows
1214,Asus,Gaming,16,2.9,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,170595.97,Windows
1215,Acer,Netbook,2,1.3,0,0,135.0942112,Other Intel Processor,0,32,Intel,15230.22,Others/No OS/Linux
1216,Acer,Notebook,4,3.3,0,0,106.1130621,Intel Core i3,1000,0,Nvidia,52342.94,Windows
1217,Lenovo,Notebook,8,2.8,0,0,106.1130621,Intel Core i5,1000,0,Intel,47178.67,Others/No OS/Linux
1218,Lenovo,Gaming,8,2.6,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,111338.16,Windows
1219,Acer,2 in 1 Convertible,8,1.2,1,1,157.3505121,Intel Core i7,0,256,Intel,100571.97,Windows
1220,Lenovo,Notebook,8,2.3,0,1,141.2119981,Intel Core i7,0,256,Intel,133833.37,Windows
1221,MSI,Gaming,8,2.2,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,129203.9083,Windows
1222,HP,Notebook,6,2.1,0,0,141.2119981,AMD Processor,1000,0,AMD,46303.37,Windows
1223,Dell,Ultrabook,8,1.26,1,0,176.2325736,Intel Core i5,0,256,Intel,149971.2761,Windows
1224,Dell,2 in 1 Convertible,4,2.08,1,0,146.860478,Intel Core i3,500,0,Intel,44552.77,Windows
1225,Asus,Notebook,4,2.65,0,0,100.4546699,Other Intel Processor,1000,0,Intel,27046.77,Windows
1226,Dell,Ultrabook,8,1.29,1,0,276.0535301,Intel Core i7,0,256,Intel,129281.81,Windows
1227,Dell,Notebook,4,2.18,0,0,100.4546699,Intel Core i5,1000,0,Intel,45678.4058,Others/No OS/Linux
1228,Lenovo,Gaming,16,2.6,1,1,141.2119981,Intel Core i7,1000,128,Nvidia,90068.37,Windows
1229,MSI,Gaming,8,2.2,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,100571.97,Windows
1230,Lenovo,Netbook,16,1.3,1,1,176.2325736,Intel Core i7,0,512,Intel,144424.5,Windows
1231,Razer,Gaming,16,1.95,0,0,157.3505121,Intel Core i7,0,1000,Nvidia,306267.47,Windows
1232,Dell,Notebook,8,2.3,1,0,100.4546699,Intel Core i3,1000,0,Intel,41052.4453,Windows
1233,MSI,Gaming,16,2.7,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,139872.94,Windows
1234,Apple,Ultrabook,4,1.08,0,0,135.0942112,Intel Core i5,0,0,Intel,83941.27,Mac
1235,HP,Notebook,4,2.1,0,0,141.2119981,Intel Core i3,1000,0,Intel,41839.34,Windows
1236,HP,Ultrabook,8,1.54,0,0,209.8006829,Intel Core i7,0,256,Intel,192407.5707,Windows
1237,Dell,Notebook,4,2.24,0,0,100.4546699,Intel Core i5,500,0,Intel,64509.61,Windows
1238,MSI,Gaming,8,2.3,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,102322.57,Windows
1239,Lenovo,Notebook,16,1.4,0,1,165.6321181,Intel Core i7,0,512,Intel,131207.47,Windows
1240,Lenovo,Notebook,6,2.2,0,0,141.2119981,AMD Processor,0,256,AMD,52305.3021,Windows
1241,Asus,Ultrabook,8,1.45,0,0,165.6321181,Intel Core i7,0,256,Intel,112038.4,Windows
1242,Acer,Notebook,4,2.4,0,0,100.4546699,Intel Core i3,500,0,Intel,31668.354,Others/No OS/Linux
1243,Dell,2 in 1 Convertible,16,2.77,1,0,127.3356746,Intel Core i7,0,512,Nvidia,157466.47,Windows
1244,HP,Notebook,4,1.54,0,0,157.3505121,Intel Core i5,0,256,Intel,96282.1247,Windows
1245,Asus,Gaming,16,2.5,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,140048,Windows
1246,Dell,Notebook,4,1.6,0,0,111.9352036,Intel Core i5,500,0,Intel,76588.75,Windows
1247,Asus,Gaming,16,2.34,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,203507.25,Windows
1248,Lenovo,Notebook,8,2.3,0,1,141.2119981,Intel Core i5,0,256,Intel,50154.69,Others/No OS/Linux
1249,Dell,2 in 1 Convertible,8,1.24,1,0,276.0535301,Intel Core i5,0,256,Intel,158691.89,Windows
1250,Dell,Notebook,4,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,28359.72,Others/No OS/Linux
1251,HP,Notebook,4,1.86,0,0,100.4546699,AMD Processor,500,0,AMD,34924.47,Windows
1252,Lenovo,Notebook,6,2.4,0,0,141.2119981,Intel Core i3,0,128,Nvidia,49804.57,Windows
1253,Lenovo,Notebook,8,1.9,0,1,157.3505121,Intel Core i5,0,256,Intel,93832.16,Windows
1254,Dell,Notebook,4,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,38862.4447,Windows
1255,Asus,Notebook,4,2,0,0,100.4546699,Other Intel Processor,1000,0,Intel,29672.67,Windows
1256,Asus,Gaming,16,4,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,166307,Windows
1257,Dell,Notebook,4,2.29,0,0,100.4546699,Intel Core i3,500,0,Intel,42889.7,Windows
1258,Lenovo,Notebook,8,2.32,0,0,141.2119981,Intel Core i7,0,0,AMD,78339.35,Windows
1259,MSI,Gaming,8,2.4,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,107574.37,Windows
